date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2008-01-24 00:00:00,Guinea,Morocco,3,2,African Cup of Nations,Accra,Ghana,True
2008-01-24 00:00:00,Iraq,Jordan,1,1,Friendly,Dubai,United Arab Emirates,True
2008-01-24 00:00:00,Kuwait,Singapore,0,2,Friendly,Muscat,Oman,True
2008-01-25 00:00:00,Ivory Coast,Benin,4,1,African Cup of Nations,Sekondi,Ghana,True
2008-01-25 00:00:00,Nigeria,Mali,0,0,African Cup of Nations,Sekondi,Ghana,True
2008-01-26 00:00:00,Bahrain,Yemen,2,1,Friendly,Manama,Bahrain,False
2008-01-26 00:00:00,Cameroon,Zambia,5,1,African Cup of Nations,Kumasi,Ghana,True
2008-01-26 00:00:00,Egypt,Sudan,3,0,African Cup of Nations,Kumasi,Ghana,True
2008-01-26 00:00:00,Haiti,El Salvador,0,0,Friendly,Port-au-Prince,Haiti,False
2008-01-26 00:00:00,Japan,Chile,0,0,Friendly,Tokyo,Japan,False
2008-01-26 00:00:00,Puerto Rico,Trinidad and Tobago,2,2,Friendly,Bayamón,Puerto Rico,False
2008-01-27 00:00:00,China PR,Syria,2,1,Friendly,Zhongshan,China PR,False
2008-01-27 00:00:00,Oman,Singapore,2,0,Friendly,Muscat,Oman,False
2008-01-27 00:00:00,Senegal,Angola,1,3,African Cup of Nations,Tamale,Ghana,True
2008-01-27 00:00:00,Tunisia,South Africa,3,1,African Cup of Nations,Tamale,Ghana,True
2008-01-28 00:00:00,Ghana,Morocco,2,0,African Cup of Nations,Accra,Ghana,False
2008-01-28 00:00:00,Guinea,Namibia,1,1,African Cup of Nations,Sekondi,Ghana,True
2008-01-28 00:00:00,Jordan,Lebanon,4,1,Friendly,Amman,Jordan,False
2008-01-29 00:00:00,Haiti,El Salvador,0,0,Friendly,Saint-Marc,Haiti,False
2008-01-29 00:00:00,Ivory Coast,Mali,3,0,African Cup of Nations,Accra,Ghana,True
2008-01-29 00:00:00,Nigeria,Benin,2,0,African Cup of Nations,Sekondi,Ghana,True
2008-01-29 00:00:00,Trinidad and Tobago,Guyana,2,1,Friendly,Couva,Trinidad and Tobago,False
2008-01-30 00:00:00,Cameroon,Sudan,3,0,African Cup of Nations,Tamale,Ghana,True
2008-01-30 00:00:00,Egypt,Zambia,1,1,African Cup of Nations,Kumasi,Ghana,True
2008-01-30 00:00:00,Iran,Costa Rica,0,0,Friendly,Tehran,Iran,False
2008-01-30 00:00:00,Japan,Bosnia and Herzegovina,3,0,Friendly,Tokyo,Japan,False
2008-01-30 00:00:00,South Korea,Chile,0,1,Friendly,Seoul,South Korea,False
2008-01-30 00:00:00,Martinique,Canada,0,1,Friendly,Fort-de-France,Martinique,False
2008-01-30 00:00:00,Oman,Kuwait,1,1,Friendly,Muscat,Oman,False
2008-01-30 00:00:00,Saudi Arabia,Luxembourg,2,1,Friendly,Riyadh,Saudi Arabia,False
2008-01-31 00:00:00,Jordan,Singapore,2,1,Friendly,Zarqa,Jordan,False
2008-01-31 00:00:00,Senegal,South Africa,1,1,African Cup of Nations,Kumasi,Ghana,True
2008-01-31 00:00:00,Tunisia,Angola,0,0,African Cup of Nations,Tamale,Ghana,True
2008-01-31 00:00:00,United Arab Emirates,Iraq,0,1,Friendly,Abu Dhabi,United Arab Emirates,False
2008-02-02 00:00:00,Belarus,Iceland,2,0,Malta International Tournament,Attard,Malta,True
2008-02-02 00:00:00,Malta,Armenia,0,1,Malta International Tournament,Attard,Malta,False
2008-02-03 00:00:00,Azerbaijan,Kazakhstan,0,0,Friendly,Antalya,Turkey,True
2008-02-03 00:00:00,Bermuda,Cayman Islands,1,1,FIFA World Cup qualification,Hamilton,Bermuda,False
2008-02-03 00:00:00,Ghana,Nigeria,2,1,African Cup of Nations,Accra,Ghana,False
2008-02-03 00:00:00,Ivory Coast,Guinea,5,0,African Cup of Nations,Sekondi,Ghana,True
2008-02-03 00:00:00,Venezuela,Haiti,1,0,Friendly,Maturín,Venezuela,False
2008-02-04 00:00:00,Armenia,Belarus,2,1,Malta International Tournament,Attard,Malta,True
2008-02-04 00:00:00,Egypt,Angola,2,1,African Cup of Nations,Kumasi,Ghana,True
2008-02-04 00:00:00,Malta,Iceland,1,0,Malta International Tournament,Attard,Malta,False
2008-02-04 00:00:00,Tunisia,Cameroon,2,3,African Cup of Nations,Tamale,Ghana,True
2008-02-06 00:00:00,Armenia,Iceland,0,2,Malta International Tournament,Attard,Malta,True
2008-02-06 00:00:00,Aruba,Antigua and Barbuda,0,3,FIFA World Cup qualification,Oranjestad,Aruba,False
2008-02-06 00:00:00,Australia,Qatar,3,0,FIFA World Cup qualification,Melbourne,Australia,False
2008-02-06 00:00:00,Austria,Germany,0,3,Friendly,Vienna,Austria,False
2008-02-06 00:00:00,Belize,Saint Kitts and Nevis,3,1,FIFA World Cup qualification,Guatemala,Guatemala,True
2008-02-06 00:00:00,Bolivia,Peru,2,1,Friendly,La Paz,Bolivia,False
2008-02-06 00:00:00,Burundi,Rwanda,0,0,Friendly,Bujumbura,Burundi,False
2008-02-06 00:00:00,Croatia,Netherlands,0,3,Friendly,Split,Croatia,False
2008-02-06 00:00:00,Cyprus,Ukraine,1,1,Friendly,Nicosia,Cyprus,False
2008-02-06 00:00:00,Czech Republic,Poland,0,2,Friendly,Larnaca,Cyprus,True
2008-02-06 00:00:00,Dominica,Barbados,1,1,FIFA World Cup qualification,Roseau,Dominica,False
2008-02-06 00:00:00,El Salvador,Anguilla,12,0,FIFA World Cup qualification,San Salvador,El Salvador,False
2008-02-06 00:00:00,England,Switzerland,2,1,Friendly,London,England,False
2008-02-06 00:00:00,Georgia,Latvia,1,3,Friendly,Tbilisi,Georgia,False
2008-02-06 00:00:00,Greece,Finland,2,1,Friendly,Nicosia,Cyprus,True
2008-02-06 00:00:00,Honduras,Paraguay,2,0,Friendly,San Pedro Sula,Honduras,False
2008-02-06 00:00:00,Hungary,Slovakia,1,1,Friendly,Limassol,Cyprus,True
2008-02-06 00:00:00,Iran,Syria,0,0,FIFA World Cup qualification,Tehran,Iran,False
2008-02-06 00:00:00,Iraq,China PR,1,1,FIFA World Cup qualification,Dubai,United Arab Emirates,True
2008-02-06 00:00:00,Republic of Ireland,Brazil,0,1,Friendly,Dublin,Republic of Ireland,False
2008-02-06 00:00:00,Israel,Romania,1,0,Friendly,Ramat-Gan,Israel,False
2008-02-06 00:00:00,Italy,Portugal,3,1,Friendly,Zürich,Switzerland,True
2008-02-06 00:00:00,Jamaica,Costa Rica,1,1,Friendly,Kingston,Jamaica,False
2008-02-06 00:00:00,Japan,Thailand,4,1,FIFA World Cup qualification,Saitama,Japan,False
2008-02-06 00:00:00,Jordan,North Korea,0,1,FIFA World Cup qualification,Amman,Jordan,False
2008-02-06 00:00:00,Kazakhstan,Moldova,0,1,Friendly,Antalya,Turkey,True
2008-02-06 00:00:00,South Korea,Turkmenistan,4,0,FIFA World Cup qualification,Seoul,South Korea,False
2008-02-06 00:00:00,Lebanon,Uzbekistan,0,1,FIFA World Cup qualification,Beirut,Lebanon,False
2008-02-06 00:00:00,North Macedonia,Serbia,1,1,Friendly,Skopje,North Macedonia,False
2008-02-06 00:00:00,Malta,Belarus,0,1,Malta International Tournament,Attard,Malta,False
2008-02-06 00:00:00,Nicaragua,Curaçao,0,1,FIFA World Cup qualification,Diriamba,Nicaragua,False
2008-02-06 00:00:00,Northern Ireland,Bulgaria,0,1,Friendly,Belfast,Northern Ireland,False
2008-02-06 00:00:00,Oman,Bahrain,0,1,FIFA World Cup qualification,Muscat,Oman,False
2008-02-06 00:00:00,Saudi Arabia,Singapore,2,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False
2008-02-06 00:00:00,Slovenia,Denmark,1,2,Friendly,Nova Gorica,Slovenia,False
2008-02-06 00:00:00,Spain,France,1,0,Friendly,Málaga,Spain,False
2008-02-06 00:00:00,Trinidad and Tobago,Guadeloupe,0,0,Friendly,Port of Spain,Trinidad and Tobago,False
2008-02-06 00:00:00,Turkey,Sweden,0,0,Friendly,Istanbul,Turkey,False
2008-02-06 00:00:00,Turks and Caicos Islands,Saint Lucia,2,1,FIFA World Cup qualification,Providenciales,Turks and Caicos Islands,False
2008-02-06 00:00:00,United Arab Emirates,Kuwait,2,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False
2008-02-06 00:00:00,Uruguay,Colombia,2,2,Friendly,Montevideo,Uruguay,False
2008-02-06 00:00:00,United States,Mexico,2,2,Friendly,Houston,United States,False
2008-02-06 00:00:00,Venezuela,Haiti,1,1,Friendly,Puerto la Cruz,Venezuela,False
2008-02-06 00:00:00,Wales,Norway,3,0,Friendly,Wrexham,Wales,False
2008-02-07 00:00:00,Ghana,Cameroon,0,1,African Cup of Nations,Accra,Ghana,False
2008-02-07 00:00:00,Ivory Coast,Egypt,1,4,African Cup of Nations,Kumasi,Ghana,True
2008-02-09 00:00:00,Ghana,Ivory Coast,4,2,African Cup of Nations,Kumasi,Ghana,False
2008-02-09 00:00:00,Lesotho,Mozambique,0,1,Friendly,Lobamba,Eswatini,True
2008-02-09 00:00:00,Eswatini,Botswana,1,4,Friendly,Lobamba,Eswatini,False
2008-02-10 00:00:00,Botswana,Mozambique,1,0,Friendly,Lobamba,Eswatini,True
2008-02-10 00:00:00,Cameroon,Egypt,0,1,African Cup of Nations,Accra,Ghana,True
2008-02-10 00:00:00,Eswatini,Lesotho,2,2,Friendly,Lobamba,Eswatini,False
2008-02-17 00:00:00,China PR,South Korea,2,3,EAFF Championship,Chongqing,China PR,False
2008-02-17 00:00:00,Japan,North Korea,1,1,EAFF Championship,Chongqing,China PR,True
2008-02-20 00:00:00,China PR,Japan,0,1,EAFF Championship,Chongqing,China PR,False
2008-02-20 00:00:00,South Korea,North Korea,1,1,EAFF Championship,Chongqing,China PR,True
2008-02-23 00:00:00,China PR,North Korea,3,1,EAFF Championship,Chongqing,China PR,False
2008-02-23 00:00:00,Japan,South Korea,1,1,EAFF Championship,Chongqing,China PR,True
2008-02-24 00:00:00,Guyana,Cuba,0,0,Friendly,Georgetown,Guyana,False
2008-02-27 00:00:00,Dominican Republic,Haiti,1,2,Friendly,San Cristóbal,Dominican Republic,False
2008-02-27 00:00:00,Poland,Estonia,2,0,Friendly,Wronki,Poland,False
2008-02-28 00:00:00,Dominican Republic,Haiti,0,2,Friendly,San Cristóbal,Dominican Republic,False
2008-03-04 00:00:00,Qatar,Bahrain,1,2,Friendly,Doha,Qatar,False
2008-03-09 00:00:00,Mauritius,Madagascar,1,2,Friendly,Curepipe,Mauritius,False
2008-03-11 00:00:00,South Africa,Zimbabwe,2,1,Friendly,Germiston,South Africa,False
2008-03-14 00:00:00,British Virgin Islands,United States Virgin Islands,0,0,Friendly,Road Town,British Virgin Islands,False
2008-03-15 00:00:00,British Virgin Islands,United States Virgin Islands,1,1,Friendly,Road Town,British Virgin Islands,False
2008-03-15 00:00:00,China PR,Thailand,3,3,Friendly,Kunming,China PR,False
2008-03-16 00:00:00,Iceland,Faroe Islands,3,0,Friendly,Kópavogur,Iceland,False
2008-03-16 00:00:00,Qatar,Jordan,2,1,Friendly,Doha,Qatar,False
2008-03-19 00:00:00,Oman,United Arab Emirates,1,1,Friendly,Muscat,Oman,False
2008-03-19 00:00:00,Trinidad and Tobago,El Salvador,1,0,Friendly,Macoya,Trinidad and Tobago,False
2008-03-21 00:00:00,Bahrain,Iran,1,0,Friendly,Manama,Bahrain,False
2008-03-21 00:00:00,Kuwait,Iraq,0,0,Friendly,Kuwait City,Kuwait,False
2008-03-22 00:00:00,Singapore,Australia,0,0,Friendly,Singapore,Singapore,False
2008-03-22 00:00:00,Uzbekistan,Jordan,4,1,Friendly,Tashkent,Uzbekistan,False
2008-03-23 00:00:00,Venezuela,El Salvador,1,0,Friendly,Puerto Ordaz,Venezuela,False
2008-03-25 00:00:00,Gabon,DR Congo,0,0,Friendly,Aubervilliers,France,True
2008-03-25 00:00:00,Nepal,Pakistan,2,1,Friendly,Pokhara,Nepal,False
2008-03-25 00:00:00,Togo,Guinea,0,2,Friendly,Paris,France,True
2008-03-26 00:00:00,Algeria,DR Congo,1,1,Friendly,Nanterre,France,True
2008-03-26 00:00:00,Andorra,Latvia,0,3,Friendly,Sant Julià de Lòria,Andorra,False
2008-03-26 00:00:00,Anguilla,El Salvador,0,4,FIFA World Cup qualification,Washington,United States,True
2008-03-26 00:00:00,Antigua and Barbuda,Aruba,1,0,FIFA World Cup qualification,St. John's,Antigua and Barbuda,False
2008-03-26 00:00:00,Armenia,Kazakhstan,1,0,Friendly,Pernis,Netherlands,True
2008-03-26 00:00:00,Austria,Netherlands,3,4,Friendly,Vienna,Austria,False
2008-03-26 00:00:00,Bahamas,British Virgin Islands,1,1,FIFA World Cup qualification,Nassau,Bahamas,False
2008-03-26 00:00:00,Bahrain,Japan,1,0,FIFA World Cup qualification,Riffa,Bahrain,False
2008-03-26 00:00:00,Barbados,Dominica,1,0,FIFA World Cup qualification,Bridgetown,Barbados,False
2008-03-26 00:00:00,Belarus,Turkey,2,2,Friendly,Minsk,Belarus,False
2008-03-26 00:00:00,Belgium,Morocco,1,4,Friendly,Brussels,Belgium,False
2008-03-26 00:00:00,Bosnia and Herzegovina,North Macedonia,2,2,Friendly,Zenica,Bosnia and Herzegovina,False
2008-03-26 00:00:00,Botswana,Zimbabwe,0,1,Friendly,Gaborone,Botswana,False
2008-03-26 00:00:00,Brazil,Sweden,1,0,Friendly,London,England,True
2008-03-26 00:00:00,Bulgaria,Finland,2,1,Friendly,Sofia,Bulgaria,False
2008-03-26 00:00:00,China PR,Australia,0,0,FIFA World Cup qualification,Kunming,China PR,False
2008-03-26 00:00:00,Curaçao,Nicaragua,2,0,FIFA World Cup qualification,Willemstad,Netherlands Antilles,True
2008-03-26 00:00:00,Denmark,Czech Republic,1,1,Friendly,Herning,Denmark,False
2008-03-26 00:00:00,Ecuador,Haiti,3,1,Friendly,Latacunga,Ecuador,False
2008-03-26 00:00:00,Egypt,Argentina,0,2,Friendly,Cairo,Egypt,False
2008-03-26 00:00:00,Estonia,Canada,2,0,Friendly,Tallinn,Estonia,False
2008-03-26 00:00:00,France,England,1,0,Friendly,Saint-Denis,France,False
2008-03-26 00:00:00,Ghana,Mexico,1,2,Friendly,London,England,True
2008-03-26 00:00:00,Grenada,United States Virgin Islands,10,0,FIFA World Cup qualification,St. George's,Grenada,False
2008-03-26 00:00:00,Honduras,Colombia,2,1,Friendly,Fort Lauderdale,United States,True
2008-03-26 00:00:00,Hungary,Slovenia,0,1,Friendly,Zalaegerszeg,Hungary,False
2008-03-26 00:00:00,Israel,Chile,1,0,Friendly,Ramat-Gan,Israel,False
2008-03-26 00:00:00,Ivory Coast,Tunisia,0,2,Friendly,Évry/Bondoufle,France,True
2008-03-26 00:00:00,Jamaica,Trinidad and Tobago,2,2,Friendly,Kingston,Jamaica,False
2008-03-26 00:00:00,North Korea,South Korea,0,0,FIFA World Cup qualification,Shanghai,China PR,True
2008-03-26 00:00:00,Kuwait,Iran,2,2,FIFA World Cup qualification,Kuwait City,Kuwait,False
2008-03-26 00:00:00,Lithuania,Azerbaijan,1,0,Friendly,Vilnius,Lithuania,False
2008-03-26 00:00:00,Luxembourg,Wales,0,2,Friendly,Luxembourg,Luxembourg,False
2008-03-26 00:00:00,Malta,Liechtenstein,7,1,Friendly,Attard,Malta,False
2008-03-26 00:00:00,Montenegro,Norway,3,1,Friendly,Podgorica,Montenegro,False
2008-03-26 00:00:00,Montserrat,Suriname,1,7,FIFA World Cup qualification,Macoya,Trinidad and Tobago,True
2008-03-26 00:00:00,Namibia,Malawi,1,3,Friendly,Windhoek,Namibia,False
2008-03-26 00:00:00,Northern Ireland,Georgia,4,1,Friendly,Belfast,Northern Ireland,False
2008-03-26 00:00:00,Peru,Costa Rica,3,1,Friendly,Iquitos,Peru,False
2008-03-26 00:00:00,Poland,United States,0,3,Friendly,Cracow,Poland,False
2008-03-26 00:00:00,Portugal,Greece,1,2,Friendly,Düsseldorf,Germany,True
2008-03-26 00:00:00,Puerto Rico,Dominican Republic,1,0,FIFA World Cup qualification,Bayamón,Puerto Rico,False
2008-03-26 00:00:00,Qatar,Iraq,2,0,FIFA World Cup qualification,Doha,Qatar,False
2008-03-26 00:00:00,Romania,Russia,3,0,Friendly,Bucharest,Romania,False
2008-03-26 00:00:00,Scotland,Croatia,1,1,Friendly,Glasgow,Scotland,False
2008-03-26 00:00:00,Singapore,Lebanon,2,0,FIFA World Cup qualification,Singapore,Singapore,False
2008-03-26 00:00:00,Slovakia,Iceland,1,2,Friendly,Zlaté Moravce,Slovakia,False
2008-03-26 00:00:00,South Africa,Paraguay,3,0,Friendly,Atteridgeville,South Africa,False
2008-03-26 00:00:00,Spain,Italy,1,0,Friendly,Elche,Spain,False
2008-03-26 00:00:00,Saint Kitts and Nevis,Belize,1,1,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False
2008-03-26 00:00:00,Saint Lucia,Turks and Caicos Islands,2,0,FIFA World Cup qualification,Vieux Fort,Saint Lucia,False
2008-03-26 00:00:00,Sudan,Liberia,0,2,Friendly,Khartoum,Sudan,False
2008-03-26 00:00:00,Switzerland,Germany,0,4,Friendly,Basel,Switzerland,False
2008-03-26 00:00:00,Syria,United Arab Emirates,1,1,FIFA World Cup qualification,Damascus,Syria,False
2008-03-26 00:00:00,Thailand,Oman,0,1,FIFA World Cup qualification,Bangkok,Thailand,False
2008-03-26 00:00:00,Turkmenistan,Jordan,0,2,FIFA World Cup qualification,Ashgabat,Turkmenistan,False
2008-03-26 00:00:00,Uganda,Libya,1,1,Friendly,Kampala,Uganda,False
2008-03-26 00:00:00,Ukraine,Serbia,2,0,Friendly,Kyiv,Ukraine,False
2008-03-26 00:00:00,Uzbekistan,Saudi Arabia,3,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
2008-03-26 00:00:00,Venezuela,Bolivia,0,1,Friendly,Puerto la Cruz,Venezuela,False
2008-03-27 00:00:00,Nepal,Pakistan,0,2,Friendly,Pokhara,Nepal,False
2008-03-30 00:00:00,Bahamas,British Virgin Islands,2,2,FIFA World Cup qualification,Nassau,Bahamas,False
2008-03-30 00:00:00,Cayman Islands,Bermuda,1,3,FIFA World Cup qualification,George Town,Cayman Islands,False
2008-04-02 00:00:00,Sri Lanka,Guam,5,1,AFC Challenge Cup qualification,Taipei,Taiwan,True
2008-04-04 00:00:00,Pakistan,Sri Lanka,1,7,AFC Challenge Cup qualification,Taipei,Taiwan,True
2008-04-04 00:00:00,Taiwan,Guam,4,1,AFC Challenge Cup qualification,Taipei,Taiwan,False
2008-04-04 00:00:00,Yemen,Tanzania,2,1,Friendly,Sana'a,Yemen,False
2008-04-06 00:00:00,Pakistan,Guam,9,2,AFC Challenge Cup qualification,Taipei,Taiwan,True
2008-04-06 00:00:00,Taiwan,Sri Lanka,2,2,AFC Challenge Cup qualification,Taipei,Taiwan,False
2008-04-09 00:00:00,Lebanon,Maldives,4,0,AFC Asian Cup qualification,Beirut,Lebanon,False
2008-04-16 00:00:00,Mexico,China PR,1,0,Friendly,Seattle,United States,True
2008-04-23 00:00:00,El Salvador,China PR,2,2,Friendly,Los Angeles,United States,True
2008-04-23 00:00:00,Guatemala,Haiti,1,0,Friendly,Guatemala,Guatemala,False
2008-04-23 00:00:00,Maldives,Lebanon,1,2,AFC Asian Cup qualification,Malé,Maldives,False
2008-04-24 00:00:00,Oman,Liberia,1,0,Friendly,Muscat,Oman,False
2008-04-25 00:00:00,Indonesia,Yemen,1,0,Friendly,Bandung,Indonesia,False
2008-04-27 00:00:00,Northern Mariana Islands,Guam,2,3,Friendly,Susupe,Northern Mariana Islands,False
2008-04-27 00:00:00,Oman,Kyrgyzstan,2,0,Friendly,Muscat,Oman,False
2008-04-27 00:00:00,Trinidad and Tobago,Grenada,2,0,Friendly,Macoya,Trinidad and Tobago,False
2008-04-30 00:00:00,Colombia,Venezuela,5,2,Friendly,Bucaramanga,Colombia,False
2008-04-30 00:00:00,Liberia,Sierra Leone,3,1,Friendly,Paynesville,Liberia,False
2008-05-03 00:00:00,Oman,Yemen,0,0,Friendly,Muscat,Oman,False
2008-05-05 00:00:00,Bangladesh,Afghanistan,0,0,AFC Challenge Cup qualification,Bishkek,Kyrgyzstan,True
2008-05-05 00:00:00,Jersey,Guernsey,1,1,Friendly,St. Helier,Jersey,False
