date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1957-04-21 00:00:00,Brazil,Peru,1,0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False
1957-04-25 00:00:00,Italy,Northern Ireland,1,0,FIFA World Cup qualification,Rome,Italy,False
1957-04-28 00:00:00,Netherlands,Belgium,1,1,Friendly,Amsterdam,Netherlands,False
1957-04-28 00:00:00,United States,Mexico,2,7,FIFA World Cup qualification,Long Beach,United States,False
1957-05-01 00:00:00,Northern Ireland,Portugal,3,0,FIFA World Cup qualification,Belfast,Northern Ireland,False
1957-05-01 00:00:00,Wales,Czechoslovakia,1,0,FIFA World Cup qualification,Cardiff,Wales,False
1957-05-05 00:00:00,Austria,Sweden,1,0,Friendly,Vienna,Austria,False
1957-05-05 00:00:00,Greece,Yugoslavia,0,0,FIFA World Cup qualification,Athens,Greece,False
1957-05-08 00:00:00,England,Republic of Ireland,5,1,FIFA World Cup qualification,London,England,False
1957-05-08 00:00:00,Scotland,Spain,4,2,FIFA World Cup qualification,Glasgow,Scotland,False
1957-05-12 00:00:00,Indonesia,China PR,2,0,FIFA World Cup qualification,Jakarta,Indonesia,False
1957-05-12 00:00:00,Yugoslavia,Italy,6,1,International Cup,Zagreb,Yugoslavia,False
1957-05-15 00:00:00,Denmark,England,1,4,FIFA World Cup qualification,Copenhagen,Denmark,False
1957-05-15 00:00:00,Guadeloupe,Martinique,5,2,Friendly,Basse-Terre,Guadeloupe,False
1957-05-18 00:00:00,Czechoslovakia,Yugoslavia,1,0,International Cup,Bratislava,Czechoslovakia,False
1957-05-19 00:00:00,German DR,Wales,2,1,FIFA World Cup qualification,Leipzig,German DR,False
1957-05-19 00:00:00,Republic of Ireland,England,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,False
1957-05-19 00:00:00,Poland,Turkey,0,1,Friendly,Warsaw,Poland,False
1957-05-19 00:00:00,Switzerland,Scotland,1,2,FIFA World Cup qualification,Basel,Switzerland,False
1957-05-22 00:00:00,Germany,Scotland,1,3,Friendly,Stuttgart,Germany,False
1957-05-22 00:00:00,Norway,Bulgaria,1,2,FIFA World Cup qualification,Oslo,Norway,False
1957-05-23 00:00:00,Uruguay,Argentina,0,0,Copa Newton,Montevideo,Uruguay,False
1957-05-24 00:00:00,Syria,Sudan,1,1,FIFA World Cup qualification,Damascus,Syria,False
1957-05-26 00:00:00,Austria,Netherlands,3,2,FIFA World Cup qualification,Vienna,Austria,False
1957-05-26 00:00:00,Belgium,Romania,1,0,Friendly,Brussels,Belgium,False
1957-05-26 00:00:00,Czechoslovakia,Wales,2,0,FIFA World Cup qualification,Prague,Czechoslovakia,False
1957-05-26 00:00:00,Denmark,Bulgaria,1,1,Friendly,Copenhagen,Denmark,False
1957-05-26 00:00:00,Portugal,Italy,3,0,FIFA World Cup qualification,Oeiras,Portugal,False
1957-05-26 00:00:00,Spain,Scotland,4,1,FIFA World Cup qualification,Madrid,Spain,False
1957-06-01 00:00:00,Russia,Romania,1,1,Friendly,Moscow,Soviet Union,False
1957-06-02 00:00:00,China PR,Indonesia,4,3,FIFA World Cup qualification,Beijing,China PR,False
1957-06-02 00:00:00,France,Iceland,8,0,FIFA World Cup qualification,Nantes,France,False
1957-06-02 00:00:00,Tunisia,Libya,4,2,Friendly,Tunis,Tunisia,False
1957-06-05 00:00:00,Argentina,Uruguay,1,1,Copa Lipton,Buenos Aires,Argentina,False
1957-06-05 00:00:00,Belgium,Iceland,8,3,FIFA World Cup qualification,Brussels,Belgium,False
1957-06-06 00:00:00,Paraguay,Bolivia,5,2,Copa Paz del Chaco,Asunción,Paraguay,False
1957-06-11 00:00:00,Brazil,Portugal,2,1,Friendly,Rio de Janeiro,Brazil,False
1957-06-12 00:00:00,Norway,Hungary,2,1,FIFA World Cup qualification,Oslo,Norway,False
1957-06-13 00:00:00,Paraguay,Bolivia,0,1,Copa Paz del Chaco,Asunción,Paraguay,False
1957-06-16 00:00:00,Brazil,Portugal,3,0,Friendly,São Paulo,Brazil,False
1957-06-16 00:00:00,Colombia,Uruguay,1,1,FIFA World Cup qualification,Bogotá,Colombia,False
1957-06-16 00:00:00,Czechoslovakia,German DR,3,1,FIFA World Cup qualification,Brno,Czechoslovakia,False
1957-06-16 00:00:00,Greece,Romania,1,2,FIFA World Cup qualification,Athens,Greece,False
1957-06-16 00:00:00,Sweden,Hungary,0,0,Friendly,Solna,Sweden,False
1957-06-18 00:00:00,Finland,Denmark,2,0,Friendly,Helsinki,Finland,False
1957-06-18 00:00:00,Norway,Sweden,0,0,Friendly,Turku,Finland,True
1957-06-19 00:00:00,Denmark,Norway,2,0,Friendly,Tampere,Finland,True
1957-06-19 00:00:00,Finland,Sweden,1,5,Friendly,Helsinki,Finland,False
1957-06-20 00:00:00,Colombia,Paraguay,2,3,FIFA World Cup qualification,Bogotá,Colombia,False
1957-06-22 00:00:00,Canada,United States,5,1,FIFA World Cup qualification,Toronto,Canada,False
1957-06-23 00:00:00,China PR,Indonesia,0,0,FIFA World Cup qualification,Yangon,Burma,True
1957-06-23 00:00:00,Colombia,Paraguay,1,2,Friendly,Medellín,Colombia,False
1957-06-23 00:00:00,Hungary,Bulgaria,4,1,FIFA World Cup qualification,Budapest,Hungary,False
1957-06-23 00:00:00,Russia,Poland,3,0,FIFA World Cup qualification,Moscow,Soviet Union,True
1957-06-27 00:00:00,Myanmar,China PR,2,1,Friendly,Yangon,Burma,False
1957-06-30 00:00:00,Denmark,Sweden,1,2,Nordic Championship,Copenhagen,Denmark,False
1957-06-30 00:00:00,Mexico,Canada,3,0,FIFA World Cup qualification,Mexico City,Mexico,False
1957-06-30 00:00:00,Uruguay,Colombia,1,0,FIFA World Cup qualification,Montevideo,Uruguay,False
1957-07-03 00:00:00,Mexico,Canada,2,0,FIFA World Cup qualification,Mexico City,Mexico,False
1957-07-05 00:00:00,Finland,Poland,1,3,FIFA World Cup qualification,Helsinki,Finland,False
1957-07-06 00:00:00,United States,Canada,2,3,FIFA World Cup qualification,St. Louis,United States,False
1957-07-07 00:00:00,Brazil,Argentina,1,2,Copa Roca,Rio de Janeiro,Brazil,False
1957-07-07 00:00:00,Paraguay,Colombia,3,0,FIFA World Cup qualification,Asunción,Paraguay,False
1957-07-08 00:00:00,Iceland,Norway,0,3,Friendly,Reykjavík,Iceland,False
1957-07-10 00:00:00,Brazil,Argentina,2,0,Copa Roca,São Paulo,Brazil,False
1957-07-10 00:00:00,Iceland,Denmark,2,6,Friendly,Reykjavík,Iceland,False
1957-07-12 00:00:00,Denmark,Norway,1,3,Friendly,Reykjavík,Iceland,True
1957-07-14 00:00:00,Paraguay,Uruguay,5,0,FIFA World Cup qualification,Asunción,Paraguay,False
1957-07-21 00:00:00,Bulgaria,Russia,0,4,Friendly,Sofia,Bulgaria,False
1957-07-21 00:00:00,China PR,Sudan,4,1,Friendly,Beijing,China PR,False
1957-07-27 00:00:00,Russia,Finland,2,1,FIFA World Cup qualification,Moscow,Soviet Union,True
1957-07-28 00:00:00,Uruguay,Paraguay,2,0,FIFA World Cup qualification,Montevideo,Uruguay,False
1957-08-04 00:00:00,Curaçao,Costa Rica,1,2,FIFA World Cup qualification,Willemstad,Netherlands Antilles,True
1957-08-13 00:00:00,Curaçao,Haiti,1,3,CCCF Championship,Willemstad,Netherlands Antilles,False
1957-08-14 00:00:00,Cuba,Panama,0,1,CCCF Championship,Willemstad,Netherlands Antilles,True
1957-08-15 00:00:00,Finland,Russia,0,10,FIFA World Cup qualification,Helsinki,Finland,False
1957-08-18 00:00:00,Bolivia,Paraguay,3,3,Copa Paz del Chaco,La Paz,Bolivia,False
1957-08-18 00:00:00,Curaçao,Cuba,2,0,CCCF Championship,Willemstad,Netherlands Antilles,False
1957-08-21 00:00:00,Bolivia,Paraguay,2,1,Copa Paz del Chaco,La Paz,Bolivia,False
1957-08-21 00:00:00,Cuba,Honduras,0,2,CCCF Championship,Willemstad,Netherlands Antilles,True
1957-08-21 00:00:00,Curaçao,Panama,3,0,CCCF Championship,Willemstad,Netherlands Antilles,False
1957-08-23 00:00:00,Cuba,Haiti,1,6,CCCF Championship,Willemstad,Netherlands Antilles,True
1957-08-24 00:00:00,Sierra Leone,Ghana,2,3,Friendly,Freetown,Sierra Leone,False
1957-08-25 00:00:00,Curaçao,Honduras,1,1,CCCF Championship,Willemstad,Netherlands Antilles,False
1957-08-26 00:00:00,Aruba,Panama,2,2,Friendly,Oranjestad,Aruba,False
1957-08-28 00:00:00,Malawi,Zambia,0,5,Friendly,Blantyre,Nyasaland,False
1957-08-31 00:00:00,Indonesia,Thailand,4,0,Merdeka Tournament,Kuala Lumpur,Malaya,True
1957-08-31 00:00:00,Singapore,Vietnam Republic,5,5,Merdeka Tournament,Kuala Lumpur,Malaya,True
1957-09-01 00:00:00,Cambodia,Thailand,0,3,Merdeka Tournament,Kuala Lumpur,Malaya,True
1957-09-01 00:00:00,Finland,Norway,0,4,Nordic Championship,Helsinki,Finland,False
1957-09-01 00:00:00,Iceland,France,1,5,FIFA World Cup qualification,Reykjavík,Iceland,False
1957-09-01 00:00:00,Malaysia,Myanmar,5,2,Merdeka Tournament,Kuala Lumpur,Malaya,False
1957-09-01 00:00:00,Singapore,Vietnam Republic,1,2,Merdeka Tournament,Kuala Lumpur,Malaya,True
1957-09-03 00:00:00,Myanmar,Cambodia,2,0,Merdeka Tournament,Kuala Lumpur,Malaya,True
1957-09-03 00:00:00,Malaysia,Vietnam Republic,1,4,Merdeka Tournament,Kuala Lumpur,Malaya,False
1957-09-03 00:00:00,Singapore,Thailand,6,0,Merdeka Tournament,Kuala Lumpur,Malaya,True
1957-09-03 00:00:00,Tanzania,Uganda,2,4,Friendly,Zanzibar,Zanzibar,True
1957-09-04 00:00:00,Iceland,Belgium,2,5,FIFA World Cup qualification,Reykjavík,Iceland,False
1957-09-04 00:00:00,Zanzibar,Kenya,1,5,Friendly,Zanzibar,Zanzibar,False
1957-09-05 00:00:00,Myanmar,Thailand,5,2,Merdeka Tournament,Kuala Lumpur,Malaya,True
1957-09-05 00:00:00,Cambodia,Singapore,1,1,Merdeka Tournament,Kuala Lumpur,Malaya,True
1957-09-05 00:00:00,Indonesia,Vietnam Republic,3,1,Merdeka Tournament,Kuala Lumpur,Malaya,True
1957-09-05 00:00:00,Zanzibar,Tanzania,3,3,Friendly,Zanzibar,Zanzibar,False
1957-09-07 00:00:00,Myanmar,Singapore,2,3,Merdeka Tournament,Kuala Lumpur,Malaya,True
1957-09-07 00:00:00,Malaysia,Indonesia,4,2,Merdeka Tournament,Kuala Lumpur,Malaya,False
1957-09-07 00:00:00,Kenya,Uganda,1,2,Friendly,Zanzibar,Zanzibar,True
1957-09-09 00:00:00,Tahiti,Vanuatu,2,1,Friendly,Papeete,French Polynesia,False
1957-09-10 00:00:00,Singapore,Myanmar,2,1,Friendly,Singapore,Singapore,False
1957-09-11 00:00:00,Netherlands,Luxembourg,5,2,FIFA World Cup qualification,Rotterdam,Netherlands,False
1957-09-15 00:00:00,Bulgaria,Hungary,1,2,FIFA World Cup qualification,Sofia,Bulgaria,False
1957-09-15 00:00:00,Chile,Brazil,1,0,Copa Bernardo O'Higgins,Santiago,Chile,False
1957-09-15 00:00:00,China PR,Albania,3,2,Friendly,Beijing,China PR,False
1957-09-15 00:00:00,New Caledonia,Tahiti,2,4,Friendly,Nouméa,New Caledonia,False
1957-09-15 00:00:00,Yugoslavia,Austria,3,3,Friendly,Belgrade,Yugoslavia,False
1957-09-18 00:00:00,Chile,Brazil,1,1,Copa Bernardo O'Higgins,Santiago,Chile,False
1957-09-18 00:00:00,New Caledonia,Tahiti,2,1,Friendly,Nouméa,New Caledonia,False
1957-09-22 00:00:00,Chile,Bolivia,2,1,FIFA World Cup qualification,Santiago,Chile,False
1957-09-22 00:00:00,Hungary,Russia,1,2,Friendly,Budapest,Hungary,False
1957-09-22 00:00:00,Norway,Denmark,2,2,Nordic Championship,Oslo,Norway,False
1957-09-22 00:00:00,Sweden,Finland,5,1,Nordic Championship,Solna,Sweden,False
1957-09-25 00:00:00,Netherlands,Austria,1,1,FIFA World Cup qualification,Amsterdam,Netherlands,False
1957-09-25 00:00:00,Wales,German DR,4,1,FIFA World Cup qualification,Cardiff,Wales,False
1957-09-27 00:00:00,New Caledonia,Tahiti,2,0,Friendly,Nouméa,New Caledonia,False
1957-09-29 00:00:00,Bolivia,Chile,3,0,FIFA World Cup qualification,La Paz,Bolivia,False
1957-09-29 00:00:00,Bulgaria,Poland,1,1,Friendly,Sofia,Bulgaria,False
1957-09-29 00:00:00,Luxembourg,Austria,0,3,FIFA World Cup qualification,Luxembourg,Luxembourg,False
1957-09-29 00:00:00,Romania,Yugoslavia,1,1,FIFA World Cup qualification,Bucharest,Romania,False
1957-10-02 00:00:00,Denmark,Republic of Ireland,0,2,FIFA World Cup qualification,Copenhagen,Denmark,False
1957-10-05 00:00:00,Northern Ireland,Scotland,1,1,British Championship,Belfast,Northern Ireland,False
1957-10-06 00:00:00,Bolivia,Argentina,2,0,FIFA World Cup qualification,La Paz,Bolivia,False
1957-10-06 00:00:00,Hungary,France,2,0,Friendly,Budapest,Hungary,False
1957-10-13 00:00:00,Austria,Czechoslovakia,2,2,International Cup,Vienna,Austria,False
1957-10-13 00:00:00,Chile,Argentina,0,2,FIFA World Cup qualification,Santiago,Chile,False
1957-10-13 00:00:00,Denmark,Finland,3,0,Nordic Championship,Copenhagen,Denmark,False
1957-10-13 00:00:00,Sweden,Norway,5,2,Nordic Championship,Solna,Sweden,False
1957-10-19 00:00:00,Wales,England,0,4,British Championship,Cardiff,Wales,False
1957-10-20 00:00:00,Argentina,Chile,4,0,FIFA World Cup qualification,Buenos Aires,Argentina,False
1957-10-20 00:00:00,Madagascar,Réunion,0,1,Friendly,Curepipe,Mauritius,True
1957-10-20 00:00:00,Mexico,Costa Rica,2,0,FIFA World Cup qualification,Mexico City,Mexico,False
1957-10-20 00:00:00,Poland,Russia,2,1,FIFA World Cup qualification,Chorzów,Poland,False
